model_output,ground_truth,top_20_tokens,top_20_probs,match,match_substring
Round<end_of_turn>,heart,"['Round', 'Circular', 'Rounded', 'C', 'Square', 'P', 'Heart', 'Bol', 'Sc', 'Oval', 'Circle', ' Round', 'Fan', 'Semi', 'Cur', 'O', 'Fl', ' round', 'Leaf', 'Diamond']","tensor([9.9665e-01, 2.9079e-03, 2.6194e-04, 1.3884e-04, 3.4845e-05, 1.9523e-06,
        1.6745e-06, 1.3123e-06, 1.0539e-06, 7.7228e-07, 4.2172e-07, 3.5785e-07,
        2.3452e-07, 2.0904e-07, 1.9596e-07, 1.6001e-07, 1.2691e-07, 6.9984e-08,
        5.9065e-08, 4.1199e-08])",False,False
Square<end_of_turn>,square,"['Square', 'Rect', 'Squ', 'Quadr', 'Squared', 'Rectangle', 'Geometric', 'Oct', 'Squares', 'Ir', 'Tra', 'Hex', ' Square', 'Oval', 'Obl', 'square', '**', 'As', 'S', 'Sq']","tensor([9.9998e-01, 9.7374e-06, 5.3337e-06, 2.8888e-07, 7.4353e-08, 4.9968e-08,
        2.7163e-08, 1.9016e-08, 1.8765e-08, 9.7884e-09, 8.3874e-09, 5.5509e-09,
        5.1019e-09, 4.8490e-09, 1.1859e-09, 8.9732e-10, 8.7098e-10, 4.9185e-10,
        3.7517e-10, 2.1247e-10])",False,True
Diamond<end_of_turn>,circle,"['Diamond', 'Square', 'Rh', 'Diamonds', 'Quadr', 'Diagonal', ' Diamond', 'Rect', 'Hex', 'Rectangle', 'Geometric', 'Obl', 'Horizontal', 'Yellow', 'Chevron', '**', 'El', 'W', 'T', 'Par']","tensor([9.9955e-01, 4.3858e-04, 5.9977e-06, 8.9297e-07, 1.9504e-07, 5.3115e-08,
        1.9433e-08, 1.9228e-08, 1.3348e-08, 1.1219e-08, 7.3351e-09, 5.6726e-09,
        5.1523e-09, 5.0810e-09, 4.1327e-09, 2.6375e-09, 2.3768e-09, 2.3026e-09,
        2.2357e-09, 2.1179e-09])",False,False
Circle<end_of_turn>,circle,"['Circle', 'Circular', 'Round', 'Oval', 'Circles', '**', 'circle', ' circle', '圆形', ' Circle', 'round', 'Disk', 'Disc', '圓', ' circular', 'circular', 'Pizza', ' round', 'Circ', '円']","tensor([9.7003e-01, 2.1755e-02, 8.2170e-03, 3.8548e-08, 2.3027e-08, 1.6520e-08,
        1.0859e-08, 2.7536e-09, 2.5541e-09, 5.8363e-10, 2.7389e-10, 1.2009e-10,
        8.7506e-11, 8.4811e-11, 3.9065e-11, 2.8515e-11, 1.8811e-11, 1.5607e-11,
        7.9207e-12, 7.3049e-12])",False,True
Circle<end_of_turn>,square,"['Circle', 'Diamond', 'Oval', 'Floral', 'Square', 'Flower', 'Heart', 'Leaf', 'Round', 'Triangle', 'Circular', 'Lotus', 'Circles', 'Geometric', 'Hex', 'Spiral', 'Oct', 'Sw', 'Here', 'Rectangle']","tensor([5.9211e-01, 1.3957e-01, 8.8775e-02, 5.2798e-02, 4.1143e-02, 1.9900e-02,
        1.8546e-02, 1.6739e-02, 1.3802e-02, 8.6466e-03, 3.1392e-03, 5.3168e-04,
        4.7913e-04, 4.7150e-04, 4.3693e-04, 3.3471e-04, 3.3414e-04, 2.6996e-04,
        2.4963e-04, 2.3632e-04])",False,False
Circle<end_of_turn>,square,"['Circle', 'Circles', 'Round', 'Rounded', 'Rect', 'Oval', 'Curve', 'Rectangle', 'Curves', 'Circular', 'Square', 'Cur', 'Geometric', 'Squares', '圆形', ' circles', ' Circles', ' Circle', '圓', 'R']","tensor([7.5040e-01, 2.0750e-01, 1.4740e-02, 1.0485e-02, 4.7935e-03, 3.3458e-03,
        3.3346e-03, 1.7816e-03, 1.7244e-03, 1.1687e-03, 6.9325e-04, 2.4405e-05,
        7.7810e-06, 5.4587e-06, 6.9980e-07, 5.6780e-07, 2.8405e-07, 2.7010e-07,
        2.4754e-07, 2.1104e-07])",False,False
Circle<end_of_turn>,circle,"['Circle', 'Circular', 'Circles', ' Circle', 'Oval', 'Ring', '**', 'circle', 'Round', ' circle', 'Circ', 'Ellipse', 'Ann', 'Halo', 'CIRCLE', 'Spiral', 'Disc', 'Curve', 'Here', 'Disk']","tensor([9.9999e-01, 1.4667e-05, 8.9566e-09, 5.1100e-09, 4.5123e-09, 4.0040e-09,
        1.7707e-09, 1.7229e-09, 9.7097e-10, 8.7432e-10, 1.0934e-10, 4.4749e-11,
        4.3197e-11, 8.4919e-12, 7.2119e-12, 7.1774e-12, 4.7286e-12, 4.1026e-12,
        3.6867e-12, 3.5512e-12])",False,True
Three<end_of_turn>,triangle,"['Three', 'Tri', 'Triangle', 'Strip', 'Circles', 'Tre', 'Here', 'Th', 'Adidas', 'W', 'Zig', 'C', '**', 'T', 'Tr', 'Mountains', 'Her', 'F', 'Triple', 'Rh']","tensor([9.8767e-01, 1.1981e-02, 3.1522e-04, 2.6153e-05, 8.4790e-06, 9.3860e-07,
        6.1746e-07, 3.0485e-07, 2.4252e-07, 1.9634e-07, 1.6383e-07, 1.2325e-07,
        1.2084e-07, 1.1023e-07, 9.5992e-08, 5.7084e-08, 5.0931e-08, 4.7057e-08,
        4.5391e-08, 4.2175e-08])",False,False
Circle<end_of_turn>,circle,"['Circle', 'Button', 'Round', 'Sphere', 'Oval', 'Heart', 'Circular', 'Square', 'Red', 'Disc', '**', 'Disk', 'Ball', 'Ellipse', 'Orange', 'Circles', 'Here', 'O', 'Okay', ' Circle']","tensor([9.5379e-01, 4.1446e-02, 4.0324e-03, 3.1069e-04, 1.8944e-04, 1.8374e-04,
        2.8520e-05, 8.0324e-06, 6.4067e-06, 2.0000e-06, 1.0319e-06, 5.4495e-07,
        5.4355e-07, 4.1334e-07, 2.9803e-07, 9.0339e-08, 4.9849e-08, 4.9394e-08,
        3.6746e-08, 2.7442e-08])",False,True
Rectangle<end_of_turn>,square,"['Rectangle', 'Oval', 'Obl', 'Rect', 'Ir', 'O', 'Squ', 'El', 'Ob', 'C', 'S', 'Te', 'Par', ' Oval', 'Long', 'As', 'Tra', 'Lo', ' Rectangle', 'Quadr']","tensor([6.4702e-01, 2.3635e-01, 9.1780e-02, 2.4761e-02, 4.0569e-05, 3.5205e-05,
        6.7887e-06, 4.4709e-06, 2.7431e-06, 1.5317e-06, 7.6091e-07, 6.2686e-07,
        5.3003e-07, 5.2411e-07, 3.6459e-07, 3.3064e-07, 2.0053e-07, 2.0001e-07,
        1.3343e-07, 1.2371e-07])",False,False
Oval<end_of_turn>,square,"['Oval', 'Tub', 'Circular', 'Round', 'Circle', 'Rounded', 'Curve', 'Cur', 'Chair', 'Ellipse', 'Square', 'Sphere', 'Arc', 'C', 'Bowl', 'Rect', 'Bat', 'Sph', 'O', 'Obl']","tensor([8.3696e-01, 9.4948e-02, 3.2902e-02, 1.3192e-02, 1.2928e-02, 3.4942e-03,
        1.3039e-03, 1.1742e-03, 9.6320e-04, 5.7416e-04, 3.5384e-04, 2.4285e-04,
        2.2691e-04, 1.7295e-04, 1.3774e-04, 8.7754e-05, 5.2454e-05, 4.9982e-05,
        4.6036e-05, 4.5599e-05])",False,False
Diamond<end_of_turn>,square,"['Diamond', 'Triangle', 'Delta', 'Rh', 'Arrow', '**', 'T', 'Tra', 'Tri', 'diamond', 'Del', 'Par', 'Quadr', 'K', 'Diagonal', ' Diamond', 'S', 'Hex', 'Ch', 'Polygon']","tensor([9.9992e-01, 5.7898e-05, 1.3448e-05, 8.5676e-06, 7.3559e-08, 5.6552e-08,
        2.0204e-08, 1.8119e-08, 1.4015e-08, 9.2088e-09, 9.0959e-09, 7.6224e-09,
        7.2069e-09, 6.1702e-09, 2.0011e-09, 1.7148e-09, 1.5793e-09, 8.0131e-10,
        7.6820e-10, 6.3224e-10])",False,False
Square<end_of_turn>,square,"['Square', 'Rect', 'Rectangle', 'Squ', 'Squared', 'Obl', ' Square', 'square', 'Quadr', 'Squares', '**', 'Cub', ' square', 'S', ' SQUARE', 'Box', 'Cube', 'Round', '方形', 'Block']","tensor([1.0000e+00, 1.6940e-06, 2.4298e-08, 1.2803e-09, 1.1936e-09, 9.9259e-10,
        6.9038e-10, 5.0069e-10, 1.1344e-10, 6.1009e-11, 2.4078e-11, 9.6756e-12,
        7.1318e-12, 5.8450e-12, 4.3612e-12, 4.0609e-12, 3.5751e-12, 2.9266e-12,
        8.5334e-13, 4.4027e-13])",False,True
Striped<end_of_turn>,square,"['Strip', 'Geometric', 'Floral', 'Diamond', 'Circles', 'Sw', 'Square', 'Circle', 'Circular', 'Abstract', 'Round', 'Rect', 'Oval', 'Rectangle', 'Pattern', 'Oct', 'Triangle', 'Diagonal', 'Diamonds', 'Rounded']","tensor([5.5903e-01, 2.0792e-01, 1.3128e-01, 3.9295e-02, 1.3737e-02, 1.1322e-02,
        9.7672e-03, 6.5612e-03, 5.5918e-03, 4.9973e-03, 3.7309e-03, 2.8946e-03,
        9.4062e-04, 8.4019e-04, 4.3841e-04, 3.6058e-04, 3.0304e-04, 2.7857e-04,
        2.2045e-04, 1.4589e-04])",False,False
Circle<end_of_turn>,circle,"['Circle', 'Round', 'Circular', 'Oval', 'Pizza', 'Circles', '**', 'Disk', '圆形', ' circle', 'circle', 'Disc', 'Rounded', ' Circle', 'round', ' round', ' circular', 'S', 'O', 'circular']","tensor([7.6420e-01, 1.3539e-01, 1.0041e-01, 9.8633e-06, 5.4893e-07, 7.8336e-08,
        4.1435e-08, 1.1615e-08, 7.8894e-09, 5.9284e-09, 4.2073e-09, 3.9707e-09,
        1.8332e-09, 1.5437e-09, 1.0481e-09, 4.0415e-10, 3.1199e-10, 2.0944e-10,
        1.5967e-10, 1.5458e-10])",False,True
Diamond<end_of_turn>,triangle,"['Diamond', 'Pal', 'Triangle', 'Purple', 'Tri', 'Tra', 'Palette', 'Shield', 'Pent', 'Geometric', 'Square', 'Rh', 'Chevron', 'Py', 'T', '**', 'Cross', 'Sh', 'Cru', 'Hex']","tensor([7.8683e-01, 1.2363e-01, 8.8265e-02, 7.6890e-04, 2.3173e-04, 1.6113e-04,
        5.2048e-05, 1.6705e-05, 1.1641e-05, 4.7015e-06, 4.2849e-06, 2.6885e-06,
        2.0338e-06, 1.7856e-06, 1.7557e-06, 1.7178e-06, 1.2345e-06, 5.6232e-07,
        2.9199e-07, 2.7781e-07])",False,False
Round<end_of_turn>,square,"['Round', 'Rect', 'Rectangle', 'Rounded', 'Oval', 'Square', 'Circular', 'Obl', '**', 'O', 'Ar', ' Rect', 'rectangular', 'round', 'Te', ' Round', ' rectangular', 'Or', 'Fram', 'Sh']","tensor([8.6005e-01, 1.1263e-01, 2.6772e-02, 3.8510e-04, 7.3539e-05, 4.8312e-05,
        3.0650e-05, 1.0508e-05, 7.8281e-08, 3.9818e-08, 2.3178e-08, 1.2709e-08,
        1.1040e-08, 9.7625e-09, 8.4542e-09, 7.6017e-09, 4.5040e-09, 4.2251e-09,
        3.6339e-09, 3.4590e-09])",False,False
Round<end_of_turn>,circle,"['Round', 'Circular', 'Circle', 'Oval', 'Pizza', 'Circles', '**', 'Disk', 'Disc', 'round', 'Rounded', '圆形', 'circle', ' circular', ' circle', 'circular', ' round', 'S', 'O', 'Circ']","tensor([4.0382e-01, 3.9688e-01, 1.9929e-01, 7.8290e-06, 2.4348e-06, 2.5586e-08,
        8.7557e-09, 4.3796e-09, 4.2269e-09, 1.8445e-09, 1.7036e-09, 8.3414e-10,
        7.2534e-10, 6.5382e-10, 5.8323e-10, 5.2626e-10, 5.2404e-10, 2.1445e-10,
        1.8162e-10, 1.7477e-10])",False,False
Round<end_of_turn>,triangle,"['Round', 'Circular', 'Circle', 'round', 'Rounded', ' Round', ' round', 'Oval', 'Circles', 'circular', ' circular', '圓', '**', 'Square', '圆形', 'ROUND', ' Circular', 'Disc', 'Te', 'Flat']","tensor([9.8462e-01, 1.5378e-02, 5.8555e-07, 1.5382e-07, 3.5246e-08, 1.0344e-08,
        3.8356e-09, 1.4479e-09, 3.1448e-10, 2.0918e-10, 9.1416e-11, 7.1788e-11,
        6.4837e-11, 5.7469e-11, 3.5267e-11, 2.8426e-11, 2.4469e-11, 5.6420e-12,
        4.6157e-12, 2.2113e-12])",False,False
Square<end_of_turn>,square,"['Square', 'Cube', 'C', 'Geometric', 'Cub', '**', 'Rect', 'White', 'Squared', 'S', 'Obl', 'Block', 'Te', 'D', 'Angular', 'W', 'Here', 'T', 'Quadr', 'As']","tensor([9.5431e-01, 3.4824e-02, 1.0860e-02, 3.6729e-06, 2.5295e-06, 1.5256e-06,
        8.8459e-07, 3.1391e-07, 1.4431e-07, 1.0570e-08, 3.5126e-09, 1.8094e-09,
        1.6133e-09, 7.3471e-10, 7.0007e-10, 6.2472e-10, 4.1260e-10, 3.6347e-10,
        3.2520e-10, 2.6671e-10])",False,True
Heart<end_of_turn>,heart,"['Heart', 'Here', ' heart', 'heart', ' Heart', '**', 'Pink', '❤️', 'Hearts', 'Hear', '<start_of_image>', 'Love', 'The', 'Star', '�', 'Diamond', 'Flower', 'T', 'Squ', 'Sweet']","tensor([1.0000e+00, 1.8515e-06, 4.9725e-08, 2.8838e-08, 1.6191e-08, 1.4726e-08,
        5.8659e-09, 4.4150e-09, 1.2451e-09, 1.0781e-09, 6.3393e-10, 3.7371e-10,
        3.1492e-10, 2.5649e-10, 2.1951e-10, 1.7504e-10, 9.8358e-11, 7.7718e-11,
        6.8384e-11, 6.3241e-11])",False,True
Round<end_of_turn>,square,"['Round', 'Oval', 'Circular', 'Rounded', 'Ell', 'round', ' Round', ' Oval', 'Oct', 'O', ' round', 'Ellipse', 'Circle', 'Squ', 'Sh', 'Obl', 'Square', 'Te', '**', 'El']","tensor([9.7968e-01, 1.3447e-02, 6.8576e-03, 1.5436e-05, 1.1017e-06, 1.5110e-07,
        1.2493e-07, 6.3047e-08, 4.3397e-08, 4.1829e-08, 3.8112e-08, 2.9013e-08,
        2.1130e-08, 1.4122e-08, 1.3414e-08, 8.7861e-09, 7.7937e-09, 5.2900e-09,
        3.9819e-09, 2.5435e-09])",False,False
Checkered<end_of_turn>,square,"['Check', 'P', 'Diamond', 'Pl', 'Square', 'G', 'Gl', 'Geometric', 'Pattern', 'Diagonal', 'Checks', 'Rectangle', 'Checker', 'Diamonds', 'Triangle', 'Squares', 'Checked', 'Glen', 'Grid', 'Cross']","tensor([4.0948e-01, 3.5984e-01, 1.9814e-01, 2.4418e-02, 2.8004e-03, 2.6707e-03,
        1.2378e-03, 5.0265e-04, 3.9007e-04, 1.6782e-04, 7.8272e-05, 7.2814e-05,
        5.4144e-05, 4.6144e-05, 3.9017e-05, 1.9058e-05, 1.3345e-05, 1.1070e-05,
        7.1041e-06, 6.6514e-06])",False,False
Rectangular<end_of_turn>,heart,"['Rect', 'Rectangle', 'Rounded', 'Round', 'Square', 'Floral', 'Circular', 'Oval', 'Ir', ' Rect', 'Red', 'Obl', 'W', 'Tri', 'Abstract', 'Rough', 'Heart', 'Rug', 'rectangular', 'Sw']","tensor([9.9793e-01, 5.7782e-04, 5.0721e-04, 4.3046e-04, 2.7647e-04, 2.2403e-04,
        2.1161e-05, 1.0345e-05, 6.4065e-06, 4.9108e-06, 2.3152e-06, 2.1522e-06,
        1.6139e-06, 1.1900e-06, 9.5708e-07, 6.9513e-07, 6.7163e-07, 6.4395e-07,
        5.5259e-07, 4.2644e-07])",False,False
Circle<end_of_turn>,circle,"['Circle', 'Circular', 'Round', 'Circles', 'circle', ' Circle', ' circle', '**', 'Disc', '圆形', 'Oval', 'Disk', 'round', '圓', 'Oct', 'Here', ' circular', 'circular', 'C', 'Circ']","tensor([9.8234e-01, 1.7519e-02, 1.3586e-04, 6.3672e-09, 1.5147e-09, 9.7314e-10,
        4.1937e-10, 2.0851e-10, 1.6209e-10, 1.4574e-10, 9.9165e-11, 6.6198e-11,
        5.4411e-12, 2.7226e-12, 2.5833e-12, 1.9658e-12, 1.8014e-12, 1.2600e-12,
        1.2174e-12, 8.3652e-13])",False,True
Round<end_of_turn>,circle,"['Round', 'Pie', 'Circular', 'Circle', '**', 'Circles', 'Oval', 'round', 'Disc', 'Disk', '圆形', 'Rounded', '円', 'C', ' round', ' Round', 'P', 'Sphere', 'Pi', '圓']","tensor([9.4417e-01, 2.3024e-02, 1.9533e-02, 1.3274e-02, 1.0889e-06, 5.4252e-07,
        1.0433e-07, 7.8295e-09, 7.8165e-09, 3.8896e-09, 2.7278e-09, 2.6775e-09,
        2.0088e-09, 1.2001e-09, 9.0653e-10, 7.4386e-10, 5.6407e-10, 3.0920e-10,
        2.7715e-10, 2.7686e-10])",False,False
Rectangle<end_of_turn>,square,"['Rectangle', 'Square', 'Rect', 'Quadr', ' Rectangle', '**', 'Ret', 'Obl', 'rectangle', 'Polygon', 'White', 'Geometric', 'Sign', 'Squ', ' rectangle', 'Tra', 'Squares', 'Te', ' Square', 'Signs']","tensor([9.8061e-01, 1.8807e-02, 5.7745e-04, 3.7718e-06, 2.1117e-08, 2.0362e-08,
        3.3816e-09, 2.2130e-09, 1.1841e-09, 3.2653e-10, 3.1751e-10, 3.1537e-10,
        2.4864e-10, 2.2288e-10, 1.7203e-10, 8.7818e-11, 7.7611e-11, 2.9034e-11,
        2.8387e-11, 1.5009e-11])",False,False
Irregular<end_of_turn>,square,"['Ir', 'As', 'Sw', 'Abstract', 'Organic', 'Wave', 'W', 'Square', 'Rect', 'Squ', 'Tra', 'Hex', 'Geometric', 'Oval', 'Zig', 'Oct', 'Free', 'Te', 'Rounded', 'Angular']","tensor([9.5240e-01, 2.5267e-02, 1.5045e-02, 4.9912e-03, 8.7988e-04, 7.1520e-04,
        3.4633e-04, 1.2921e-04, 3.3762e-05, 2.0437e-05, 1.8838e-05, 1.7480e-05,
        1.7189e-05, 1.4984e-05, 1.4844e-05, 1.2548e-05, 1.1629e-05, 1.1404e-05,
        9.7351e-06, 6.0267e-06])",False,False
Cylindrical<end_of_turn>,square,"['C', 'Rect', 'Square', 'Obl', 'Round', 'Tub', 'V', 'Glass', 'Oval', 'Tall', 'Rectangle', 'T', 'El', 'Bell', 'Geometric', ' Cyl', '**', 'Clear', 'Rounded', 'Te']","tensor([9.0576e-01, 9.4113e-02, 9.5148e-05, 8.5754e-06, 5.7003e-06, 4.6848e-06,
        3.5299e-06, 2.4987e-06, 2.1682e-06, 1.7078e-06, 9.0417e-07, 6.8949e-07,
        5.0320e-07, 4.3296e-07, 2.6254e-07, 1.7452e-07, 9.8611e-08, 6.7054e-08,
        4.5998e-08, 3.9358e-08])",False,False
Bottle<end_of_turn>,triangle,"['Bottle', 'Te', 'Diamond', 'Oval', 'Heart', 'Hour', 'Pear', 'Bell', 'C', 'Rounded', 'Antique', 'Round', 'Bubble', 'Gro', 'Vintage', 'Circular', 'Geometric', 'Sph', 'P', 'T']","tensor([0.3131, 0.2651, 0.2209, 0.0430, 0.0291, 0.0270, 0.0213, 0.0202, 0.0104,
        0.0063, 0.0058, 0.0054, 0.0033, 0.0026, 0.0024, 0.0021, 0.0019, 0.0019,
        0.0017, 0.0016])",False,False
Circle<end_of_turn>,circle,"['Circle', 'Round', 'Circular', 'Square', 'Sphere', 'Circles', ' Circle', 'Oval', '**', 'circle', ' circle', 'Disc', 'Disk', 'Red', '圆形', 'Oct', 'C', 'round', 'Shape', 'Rect']","tensor([9.9682e-01, 2.1854e-03, 9.9069e-04, 2.9041e-07, 5.8553e-08, 8.4858e-09,
        7.0764e-09, 4.3985e-09, 3.1474e-09, 3.0306e-09, 2.1562e-09, 8.4444e-10,
        2.2471e-10, 1.5647e-10, 1.5021e-10, 1.2308e-10, 5.1847e-11, 4.1388e-11,
        2.9221e-11, 1.4922e-11])",False,True
Round<end_of_turn>,heart,"['Round', 'Rounded', 'Square', 'Circular', 'Heart', 'Rect', 'C', 'Sph', 'Layer', 'Obl', '**', 'Sphere', ' round', ' Round', 'round', 'Dome', 'Oct', 'Circle', 'Oval', 'Sh']","tensor([9.9981e-01, 1.4130e-04, 4.5317e-05, 3.2990e-06, 1.7462e-06, 3.5954e-07,
        1.5586e-07, 1.4235e-07, 1.2960e-07, 9.3036e-08, 8.8096e-08, 5.5684e-08,
        4.5242e-08, 4.0930e-08, 3.9554e-08, 2.7711e-08, 2.5171e-08, 2.1527e-08,
        1.8220e-08, 1.3169e-08])",False,False
Rectangular<end_of_turn>,square,"['Rect', 'Rectangle', 'Square', 'Round', 'Obl', 'Flat', 'Rounded', 'Wooden', 'But', 'rectangular', 'Circular', '**', 'T', ' rectangular', ' Rect', 'Te', 'Quadr', 'Squ', 'Oval', 'Un']","tensor([9.8953e-01, 9.8254e-03, 4.7663e-04, 1.6168e-04, 3.7312e-06, 5.6157e-07,
        4.7341e-07, 2.4747e-07, 3.3810e-08, 2.7700e-08, 2.2250e-08, 8.4800e-09,
        8.1733e-09, 7.7894e-09, 6.8293e-09, 6.4918e-09, 5.5632e-09, 4.8215e-09,
        4.7631e-09, 3.8050e-09])",False,False
Round<end_of_turn>,circle,"['Round', 'Circular', 'Circle', 'Circles', 'round', '**', ' round', ' Round', 'Rounded', 'Oval', 'R', 'C', '<start_of_image>', 'T', 'P', '圓', 'ROUND', 'Rounding', 'Pie', ' tròn']","tensor([9.9925e-01, 7.5259e-04, 9.8262e-07, 5.9518e-07, 3.1594e-07, 1.5044e-07,
        2.5655e-08, 1.9592e-08, 1.5700e-08, 1.8911e-09, 7.7593e-10, 4.2249e-10,
        3.0849e-10, 2.0932e-10, 1.7129e-10, 9.7330e-11, 9.6446e-11, 8.5513e-11,
        8.0091e-11, 4.9540e-11])",False,False
Rectangular<end_of_turn>,square,"['Rect', 'Square', 'Cube', 'Cub', 'Geometric', 'C', 'Quadr', 'Block', '**', 'Squared', 'Obl', 'Rectangle', 'Box', 'Te', 'Glass', 'S', 'Pr', 'The', 'T', '<start_of_image>']","tensor([5.4799e-01, 4.4680e-01, 4.8565e-03, 1.7073e-04, 1.5600e-04, 1.8466e-05,
        1.0270e-06, 1.8291e-07, 1.4952e-07, 1.2456e-07, 6.8722e-08, 2.9188e-09,
        1.2091e-09, 9.7189e-10, 7.5209e-10, 6.9139e-10, 5.8250e-10, 4.9531e-10,
        3.6096e-10, 3.5842e-10])",False,False
Square<end_of_turn>,square,"['Square', 'Rect', 'Quadr', 'Ir', 'Geometric', 'Squ', 'Squares', 'Squared', 'Slate', 'Oct', 'Rectangle', ' Square', 'As', 'Tra', 'Hex', '**', 'square', 'Obl', 'Te', 'S']","tensor([9.9999e-01, 6.6401e-06, 6.9447e-07, 1.7261e-07, 1.0630e-07, 3.7336e-08,
        1.5639e-08, 1.4636e-08, 1.2610e-08, 1.0954e-08, 1.0432e-08, 1.2467e-09,
        6.6973e-10, 6.0987e-10, 5.0200e-10, 3.8418e-10, 2.9857e-10, 1.3624e-10,
        1.1513e-10, 9.9155e-11])",False,True
Round<end_of_turn>,circle,"['Round', 'Circular', 'round', 'Rounded', ' Round', ' round', 'Circle', '**', 'Oval', 'Circles', 'Red', 'ROUND', 'Rounding', 'circular', ' circular', '圓', 'Here', 'S', 'Disc', '圆形']","tensor([9.9984e-01, 1.6091e-04, 6.8410e-08, 4.0756e-08, 1.0775e-08, 3.3655e-09,
        5.5595e-10, 3.9331e-10, 2.0200e-10, 2.0112e-10, 1.0079e-10, 6.5773e-11,
        5.1853e-12, 3.8267e-12, 1.7765e-12, 1.3585e-12, 5.2049e-13, 4.7723e-13,
        4.3651e-13, 2.8659e-13])",False,False
Triangle<end_of_turn>,triangle,"['Triangle', 'Tri', '**', ' Triangle', 'triangle', 'Diamond', 'Equ', 'Right', ' triangle', 'Tra', 'Red', 'Here', '<start_of_image>', 'Arrow', 'Circle', 'Rh', 'T', 'That', 'Hex', 'Ex']","tensor([1.0000e+00, 5.8391e-08, 1.3471e-09, 7.6975e-10, 4.1613e-10, 1.4233e-10,
        2.9718e-11, 1.9866e-11, 1.6226e-11, 1.1016e-11, 8.9765e-12, 7.2774e-12,
        3.9396e-12, 3.3638e-12, 1.9562e-12, 6.5542e-13, 5.7009e-13, 5.6741e-13,
        5.3177e-13, 3.8308e-13])",False,True
Rectangular.<end_of_turn>,square,"['Rect', 'Boards', 'Triangle', 'Wood', 'Horizontal', 'Rectangle', 'Sh', 'Board', 'Pl', 'Flat', 'Point', 'P', 'Wooden', 'Vertical', 'Pick', 'boards', 'Peak', 'Square', 'Ang', ' planks']","tensor([4.6087e-01, 3.1942e-01, 8.6418e-02, 3.0372e-02, 2.1985e-02, 2.0457e-02,
        1.7537e-02, 1.2774e-02, 1.2678e-02, 4.0425e-03, 3.0115e-03, 2.2335e-03,
        2.1915e-03, 1.2782e-03, 1.2266e-03, 6.5312e-04, 5.8936e-04, 4.2786e-04,
        3.1463e-04, 2.5777e-04])",False,False
Oval.<end_of_turn>,square,"['Oval', 'Round', 'Square', 'Rounded', 'Rectangle', 'Rect', 'Circular', 'Circle', 'Obl', 'Ell', 'Ellipse', ' Oval', 'Tra', 'Squ', 'Triangle', 'Te', 'Sph', 'Tri', 'S', 'Ir']","tensor([5.9463e-01, 3.3484e-01, 2.2026e-02, 2.1801e-02, 1.9409e-02, 4.6286e-03,
        8.5853e-04, 5.6562e-04, 4.1924e-04, 2.8767e-04, 1.2720e-04, 8.4809e-05,
        8.2635e-05, 4.9229e-05, 4.4286e-05, 4.2740e-05, 1.9988e-05, 1.3992e-05,
        1.3086e-05, 9.8744e-06])",False,False
Square<end_of_turn>,square,"['Square', 'Rect', 'Rectangle', 'Squ', 'Geometric', 'Quadr', 'Oct', 'Squared', 'Ir', 'Obl', 'Squares', ' Square', 'square', 'Black', 'Hex', 'Abstract', 'Te', 'Oval', 'As', 'Round']","tensor([9.9902e-01, 9.7565e-04, 5.4057e-06, 1.3204e-06, 2.9292e-07, 3.2099e-08,
        1.5080e-08, 1.3668e-08, 1.2462e-08, 1.0028e-08, 6.6716e-09, 2.6240e-09,
        1.5277e-09, 1.5112e-09, 1.4000e-09, 1.1368e-09, 6.8761e-10, 6.3269e-10,
        4.0724e-10, 3.7589e-10])",False,True
Round<end_of_turn>,square,"['Round', 'Oval', 'Circular', 'Roll', 'Rol', 'B', 'Square', 'Circle', 'C', 'Rustic', 'Rounded', 'Bun', 'R', 'Ci', 'Obl', 'Circles', 'S', 'Ho', 'Cro', 'Scroll']","tensor([8.4695e-01, 1.3428e-01, 9.6811e-03, 7.6896e-03, 3.8314e-04, 2.5569e-04,
        1.9112e-04, 1.5097e-04, 1.2636e-04, 1.1841e-04, 4.7813e-05, 2.7352e-05,
        1.9085e-05, 1.7606e-05, 1.3259e-05, 1.1839e-05, 1.0933e-05, 6.5631e-06,
        4.1828e-06, 3.6990e-06])",False,False
Swirl.<end_of_turn>,circle,"['Sw', 'Circular', 'Rounded', 'Round', 'Dome', 'Ir', 'White', 'Organic', 'Circle', 'Dom', 'M', 'Sph', 'Cloud', 'Floral', 'Wh', 'Abstract', 'Oval', 'Blob', 'Disc', 'Bubble']","tensor([9.0343e-01, 4.3015e-02, 3.3763e-02, 8.7409e-03, 4.6168e-03, 4.5524e-03,
        9.9853e-04, 2.4730e-04, 9.9725e-05, 9.0111e-05, 8.7781e-05, 6.8397e-05,
        6.6966e-05, 5.2001e-05, 4.2733e-05, 3.0288e-05, 1.5513e-05, 1.2270e-05,
        9.9166e-06, 8.2031e-06])",False,False
