model_output,ground_truth,top_20_tokens,top_20_probs,match,match_substring
 Heart<|im_end|>,heart,"['Heart', 'A', 'The', 'There', 'heart', 'P', ' heart', 'He', ' Heart', 'His', 'It', 'This', 'C', 'Triangle', 'Mar', 'Square', 'Red', 'D', 'R', 'Rectangle']","tensor([9.5832e-01, 1.8773e-02, 1.6564e-02, 1.1931e-03, 1.0402e-03, 9.5867e-04,
        4.0331e-04, 2.9727e-04, 1.6985e-04, 1.1164e-04, 1.1066e-04, 9.7574e-05,
        7.9943e-05, 7.6090e-05, 7.4854e-05, 7.2764e-05, 6.7903e-05, 6.7657e-05,
        5.7199e-05, 5.5082e-05])",False,True
 round<|im_end|>,square,"['round', 'oval', 'circle', 'square', 'rectangle', 'rect', 'white', 'triangle', 'oct', 'heart', 'rounded', 'circ', 'c', 'd', 'o', 'ob', 'hex', '圆', 'Square', 'ell']","tensor([4.1579e-01, 2.3889e-01, 1.5292e-01, 1.5258e-01, 2.6456e-02, 2.5280e-03,
        1.2920e-03, 1.2541e-03, 8.6470e-04, 5.7081e-04, 5.6419e-04, 5.1382e-04,
        4.2950e-04, 3.9899e-04, 3.3781e-04, 3.2432e-04, 3.2066e-04, 1.4119e-04,
        1.3791e-04, 1.2960e-04])",False,False
 diamond<|im_end|>,square,"['d', 'square', 'rectangle', 'di', 's', 'triangle', 'cross', 'pl', 'check', 'none', 'rect', 'rh', 'Square', 'grid', 'p', 'circle', 'sqrt', 'cr', 'che', 'lines']","tensor([5.3855e-01, 3.7660e-01, 2.6955e-02, 9.4201e-03, 9.3646e-03, 5.7159e-03,
        4.2687e-03, 3.1938e-03, 2.3960e-03, 1.8670e-03, 1.1333e-03, 9.1132e-04,
        6.5843e-04, 6.5504e-04, 5.0498e-04, 4.8160e-04, 3.9903e-04, 3.7676e-04,
        3.5224e-04, 3.0284e-04])",False,False
 round<|im_end|>,heart,"['round', 'heart', 'square', 'rectangle', 'circle', 'oval', 'd', 'triangle', 'hex', 'r', 'rect', 'flower', 'oct', 'star', 'he', 'half', 'dog', 'tri', 'c', 'rh']","tensor([0.3882, 0.3346, 0.0575, 0.0530, 0.0363, 0.0319, 0.0171, 0.0147, 0.0074,
        0.0059, 0.0045, 0.0033, 0.0028, 0.0027, 0.0022, 0.0021, 0.0020, 0.0015,
        0.0015, 0.0014])",False,False
 circle<|im_end|>,circle,"['circle', 'round', 'oval', 'circ', 'c', 'rectangle', 'square', 'oct', 'd', 'rounded', 'triangle', '圆', 'cir', 'o', ' circle', '圆形', 'red', 'ell', 'Round', ' circular']","tensor([6.8299e-01, 2.9134e-01, 9.9932e-03, 4.5766e-03, 4.2178e-03, 1.0641e-03,
        7.7778e-04, 7.7700e-04, 5.0583e-04, 3.7967e-04, 2.5397e-04, 2.4794e-04,
        1.3665e-04, 1.2823e-04, 1.2367e-04, 1.1520e-04, 1.0437e-04, 9.1161e-05,
        7.8206e-05, 7.5576e-05])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'pie', 'oval', 'c', 'square', 'heart', 'triangle', 'circ', 'p', 'rounded', 'rectangle', 'b', 'd', 'Round', '圆', 'half', 'rect', 'cr', 'pi']","tensor([7.1127e-01, 2.5817e-01, 5.5281e-03, 5.2908e-03, 2.9437e-03, 2.1634e-03,
        2.0626e-03, 1.1991e-03, 1.1520e-03, 1.0659e-03, 9.0973e-04, 5.5293e-04,
        4.2638e-04, 4.1421e-04, 4.0971e-04, 2.4850e-04, 1.7213e-04, 1.7081e-04,
        1.6239e-04, 1.5228e-04])",False,False
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'triangle', 'd', 'hex', 'round', 'oval', 'sign', 'oct', 'arrow', 'Rectangle', 'circle', ' rectangle', 'Square', 'p', 'ob', 'tr', 'pent', ' rectangular']","tensor([9.3153e-01, 4.5918e-02, 1.0806e-02, 2.3710e-03, 1.5953e-03, 1.2819e-03,
        6.1885e-04, 5.1555e-04, 4.3275e-04, 3.7877e-04, 3.2235e-04, 2.9223e-04,
        2.9005e-04, 1.1815e-04, 1.0382e-04, 9.3860e-05, 8.0468e-05, 7.4073e-05,
        6.6674e-05, 5.9584e-05])",False,False
 square<|im_end|>,square,"['square', 'Square', 'rectangle', 'round', 'rect', 'triangle', 'hex', 'd', 'Rectangle', 'tri', 'Rect', 'clear', 'oct', 'glass', 'oval', 'circle', 'heart', 's', ' square', 'he']","tensor([8.7966e-01, 3.3383e-02, 3.1636e-02, 1.6281e-02, 1.4082e-02, 5.8951e-03,
        2.0467e-03, 1.9098e-03, 1.6457e-03, 1.6328e-03, 1.1461e-03, 9.4876e-04,
        8.6757e-04, 7.2386e-04, 7.0107e-04, 6.9790e-04, 5.9478e-04, 3.3388e-04,
        2.8254e-04, 2.5694e-04])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'round', 'v', 'c', 'glass', 'cube', 'clear', 't', 'hex', 'triangle', 'oval', 'box', 'Square', 'tri', 'circle', 'd', 's', 'g']","tensor([7.7698e-01, 8.8403e-02, 6.3476e-02, 2.9119e-02, 4.3037e-03, 4.0723e-03,
        3.9554e-03, 3.2441e-03, 3.0466e-03, 2.3501e-03, 2.2608e-03, 1.6256e-03,
        1.2244e-03, 1.0380e-03, 9.5807e-04, 8.1767e-04, 6.5509e-04, 6.3992e-04,
        5.8809e-04, 5.0833e-04])",False,True
 square<|im_end|>,triangle,"['square', 'round', 'triangle', 'rectangle', 'circle', 'oval', 'none', 'heart', 'hex', 'tri', 'rect', 'd', 'oct', 'b', 'star', 'c', 'vertical', 'rounded', 'half', 'no']","tensor([0.3414, 0.3073, 0.0960, 0.0435, 0.0266, 0.0215, 0.0215, 0.0179, 0.0174,
        0.0146, 0.0126, 0.0102, 0.0058, 0.0052, 0.0043, 0.0037, 0.0022, 0.0022,
        0.0016, 0.0015])",False,False
 circle<|im_end|>,circle,"['circle', 'round', 'square', 'oval', 'rectangle', 'c', 'triangle', 'circ', 'oct', 'red', 'd', 'heart', 'rect', 'rounded', 'hex', 'o', 'ell', 'ob', 'half', 'vertical']","tensor([5.9337e-01, 2.6700e-01, 4.8927e-02, 3.5951e-02, 2.5104e-02, 3.7005e-03,
        2.8637e-03, 2.5481e-03, 2.2837e-03, 2.0548e-03, 1.4327e-03, 1.3218e-03,
        9.0718e-04, 7.5499e-04, 6.2844e-04, 6.0197e-04, 5.0569e-04, 2.9822e-04,
        2.5971e-04, 2.3426e-04])",False,True
 square<|im_end|>,heart,"['square', 'Square', 'round', 'Round', 'Rectangle', 'Rect', 'rectangle', 'heart', 'rect', 'Heart', 'circle', 'O', 'triangle', 'oval', 'rounded', 'He', 'Hex', 'oct', 'he', 'C']","tensor([0.2660, 0.1819, 0.1562, 0.0744, 0.0616, 0.0545, 0.0543, 0.0534, 0.0187,
        0.0174, 0.0076, 0.0064, 0.0046, 0.0029, 0.0029, 0.0024, 0.0020, 0.0019,
        0.0017, 0.0015])",False,False
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'round', 'oval', 'Rectangle', 'triangle', 'circle', 'Square', 'long', ' rectangular', 'Rect', 'tri', 'ob', 'hex', 'oct', ' rectangle', 'rounded', 'd', 'heart']","tensor([4.4406e-01, 2.9441e-01, 1.3004e-01, 8.3571e-02, 1.9216e-02, 5.6206e-03,
        2.8179e-03, 2.3751e-03, 1.7967e-03, 1.4003e-03, 1.3276e-03, 1.0443e-03,
        8.8347e-04, 5.6699e-04, 5.5303e-04, 5.3704e-04, 4.8879e-04, 4.5042e-04,
        4.3529e-04, 3.1167e-04])",False,False
 round<|im_end|>,circle,"['round', 'circle', 'pie', 'square', 'triangle', 'circ', 'c', 'oval', 'rounded', 'rectangle', 'p', 'b', 'd', 'Round', 'tri', 'heart', 'cup', '圆', 'cake', 'cir']","tensor([6.6247e-01, 3.1113e-01, 7.3175e-03, 2.9598e-03, 1.8023e-03, 1.7799e-03,
        1.6393e-03, 1.3965e-03, 8.3882e-04, 7.6025e-04, 4.7188e-04, 4.3446e-04,
        3.6021e-04, 2.4341e-04, 2.2197e-04, 2.0880e-04, 2.0209e-04, 1.6589e-04,
        1.6447e-04, 1.5343e-04])",False,False
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'round', 'cube', 'c', 'glass', 'clear', 'hex', 't', 'box', 'triangle', 'Square', 'oval', 's', 'd', ' rectangular', 'Rectangle', 'circle', 'vertical']","tensor([7.5044e-01, 1.7811e-01, 3.4934e-02, 6.0067e-03, 5.7145e-03, 4.1241e-03,
        2.4800e-03, 1.8084e-03, 1.5122e-03, 1.1265e-03, 1.0761e-03, 1.0280e-03,
        9.0589e-04, 8.2820e-04, 8.2213e-04, 4.4980e-04, 4.0267e-04, 3.6729e-04,
        2.6209e-04, 2.4412e-04])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'round', 'triangle', 'rect', 'tri', 'oval', 'oct', 'tr', 'Square', 'hex', 'circle', 'd', 'gray', 'Rectangle', 'Rect', 's', 'ob', 'he', 'O']","tensor([8.1877e-01, 5.4918e-02, 3.0287e-02, 2.8356e-02, 1.9351e-02, 1.1882e-02,
        8.8143e-03, 3.2352e-03, 2.9878e-03, 2.8469e-03, 2.0304e-03, 1.3311e-03,
        1.2107e-03, 1.1784e-03, 5.9943e-04, 4.5665e-04, 4.4836e-04, 3.9984e-04,
        3.5118e-04, 2.9610e-04])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'heart', 'oval', 'square', 'rectangle', 'red', 'triangle', 'd', 'circ', 'c', 'oct', 'b', 'rect', 'plate', 'rounded', 'ring', 'ell', 'hex', 'p']","tensor([5.3124e-01, 2.6110e-01, 8.3168e-02, 7.6481e-02, 1.4273e-02, 5.7549e-03,
        4.2417e-03, 2.9452e-03, 2.2135e-03, 1.9662e-03, 1.5765e-03, 8.1211e-04,
        8.0383e-04, 7.7614e-04, 7.4728e-04, 6.2718e-04, 5.5498e-04, 4.2843e-04,
        4.0408e-04, 3.2871e-04])",False,False
 triangle<|im_end|>,triangle,"['triangle', 'tri', 'd', 'tr', 'arrow', 'in', 'Triangle', 'rectangle', 'square', ' triangle', 'right', 'cone', 'circle', 'round', 'py', 't', 'ar', 'hex', 'reverse', 'down']","tensor([9.7876e-01, 8.4852e-03, 4.7315e-03, 1.9767e-03, 1.3229e-03, 4.8420e-04,
        3.8522e-04, 3.2579e-04, 2.7892e-04, 1.9436e-04, 1.4558e-04, 1.4413e-04,
        1.1783e-04, 1.1412e-04, 1.0052e-04, 1.0031e-04, 9.9915e-05, 8.7965e-05,
        5.4876e-05, 4.8087e-05])",False,True
 rectangle<|im_end|>,square,"['rectangle', 'square', 'round', 'triangle', 'rect', 'circle', 'none', 'vertical', 'horizontal', 'oval', 'flat', 's', 'no', 'rounded', 'hex', 'tri', 'line', 'd', 'cur', 'b']","tensor([0.4501, 0.3059, 0.0718, 0.0537, 0.0225, 0.0143, 0.0103, 0.0044, 0.0033,
        0.0032, 0.0030, 0.0030, 0.0024, 0.0023, 0.0020, 0.0020, 0.0019, 0.0015,
        0.0015, 0.0010])",False,False
 square<|im_end|>,square,"['square', 'rectangle', 'oval', 'round', 'none', 'circle', 'no', 'rect', 'triangle', 'ell', 'heart', 'd', 'unknown', 'hex', 'mouse', 'not', 'nothing', 'rounded', 'there', 'ob']","tensor([0.4350, 0.2838, 0.0825, 0.0495, 0.0420, 0.0187, 0.0173, 0.0168, 0.0095,
        0.0030, 0.0027, 0.0023, 0.0023, 0.0019, 0.0014, 0.0012, 0.0010, 0.0008,
        0.0007, 0.0007])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'triangle', 'Square', 'oval', 'round', 'Rectangle', 'tri', 'Rect', 'hex', 'ob', 'long', 'd', ' rectangular', 'black', 'oct', ' square', 's', 'tr']","tensor([7.4410e-01, 1.8097e-01, 3.6607e-02, 6.7771e-03, 6.6201e-03, 6.5977e-03,
        3.8258e-03, 2.5196e-03, 1.1850e-03, 9.8291e-04, 7.8292e-04, 5.8400e-04,
        4.8559e-04, 4.4325e-04, 4.3489e-04, 4.1432e-04, 2.9849e-04, 2.8853e-04,
        2.5784e-04, 2.4300e-04])",False,True
 square<|im_end|>,square,"['square', 'triangle', 'rectangle', 'round', 'rect', 'tri', 'half', 'heart', 'oval', 'circle', 's', 'd', 'tr', 'bread', 'b', 'ob', 'rounded', 'Square', 'hex', 'flat']","tensor([0.5804, 0.1760, 0.0728, 0.0623, 0.0196, 0.0192, 0.0078, 0.0074, 0.0053,
        0.0050, 0.0038, 0.0022, 0.0020, 0.0020, 0.0016, 0.0014, 0.0010, 0.0009,
        0.0008, 0.0008])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'oval', 'c', 'square', 'circ', 'd', 's', 'rounded', 'rectangle', 'flat', 'heart', '圆', 'b', 'triangle', 'rect', 'half', 'r', 'none', ' circular']","tensor([5.8854e-01, 3.5941e-01, 1.3405e-02, 1.0192e-02, 3.3546e-03, 2.9755e-03,
        2.1319e-03, 1.7887e-03, 1.5742e-03, 1.5700e-03, 1.3803e-03, 8.0762e-04,
        5.6154e-04, 4.0213e-04, 4.0133e-04, 2.8210e-04, 2.8182e-04, 2.3610e-04,
        2.3052e-04, 2.1058e-04])",False,False
 square<|im_end|>,triangle,"['square', 'rectangle', 'rect', 'triangle', 'gold', 'tri', 'heart', 's', 'd', 'round', 'oval', 'hex', 'di', 'fold', 'Square', 'p', 'flower', 'star', 'leaf', 'b']","tensor([0.5072, 0.3455, 0.0483, 0.0334, 0.0097, 0.0070, 0.0040, 0.0026, 0.0026,
        0.0022, 0.0015, 0.0014, 0.0011, 0.0011, 0.0011, 0.0009, 0.0009, 0.0008,
        0.0007, 0.0006])",False,False
 triangle<|im_end|>,triangle,"['triangle', 'tri', 'square', 'd', 'tr', 'rectangle', 'py', 'hex', 't', 'A', 'oct', 'rect', 'circle', 'p', 'house', 'pent', 'round', 'trip', 'a', 'arch']","tensor([9.1722e-01, 3.0778e-02, 1.1185e-02, 7.0273e-03, 6.3386e-03, 4.2582e-03,
        3.6237e-03, 3.3643e-03, 1.3194e-03, 1.0459e-03, 1.0064e-03, 7.5881e-04,
        7.3426e-04, 7.2478e-04, 7.2390e-04, 5.9828e-04, 5.5364e-04, 4.3878e-04,
        3.9023e-04, 3.4130e-04])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'oval', 'square', 'b', 'rectangle', 'triangle', 'c', 'circ', 'rect', 'Round', 'rounded', 'bow', 'oct', 'd', 'small', 'o', 'heart', 'cup', 'white']","tensor([5.5109e-01, 2.9973e-01, 7.8938e-02, 3.4388e-02, 1.3336e-02, 4.9959e-03,
        2.5117e-03, 1.7970e-03, 1.4637e-03, 1.0343e-03, 9.7546e-04, 8.6446e-04,
        7.4614e-04, 5.7237e-04, 5.0776e-04, 4.5976e-04, 4.5821e-04, 2.7804e-04,
        2.1245e-04, 2.0548e-04])",False,False
 star<|im_end|>,star,"['star', 'hex', 'round', 'circle', 'yellow', 'd', 'stars', 'oct', 'p', 'triangle', 'pent', 'sh', 'gold', 'square', 'rectangle', '星', 'st', 'shield', 'cross', 'Star']","tensor([9.7437e-01, 2.5410e-03, 2.3394e-03, 1.8069e-03, 1.6819e-03, 1.3794e-03,
        1.0348e-03, 9.4639e-04, 8.5387e-04, 8.3708e-04, 8.2465e-04, 7.8034e-04,
        7.2711e-04, 7.1323e-04, 6.8803e-04, 4.5768e-04, 4.3343e-04, 4.0120e-04,
        3.8377e-04, 3.3403e-04])",False,True
 heart<|im_end|>,circle,"['heart', 'circle', 'triangle', 'round', 'oval', 'none', 'circ', 'he', 'd', 'rectangle', 'square', 'tri', 'p', 'black', 'no', 'hex', ' heart', 'red', 'nothing', 'c']","tensor([6.1783e-01, 2.5470e-01, 4.2028e-02, 2.2333e-02, 1.0570e-02, 9.1964e-03,
        7.4158e-03, 6.5466e-03, 3.2528e-03, 2.7416e-03, 1.9542e-03, 1.7104e-03,
        1.4578e-03, 1.2917e-03, 8.9159e-04, 7.4578e-04, 6.2883e-04, 5.0531e-04,
        4.9485e-04, 4.8593e-04])",False,False
 round<|im_end|>,circle,"['round', 'circle', 'Round', 'C', 'Circle', 'c', 'circ', 'O', 'square', 'triangle', 'oval', 'rounded', '圆', 'rectangle', 'cir', ' round', '圆形', 'ROUND', 'Square', 'Rectangle']","tensor([6.6788e-01, 1.9683e-01, 6.8822e-02, 1.7419e-02, 1.0770e-02, 1.0398e-02,
        5.0789e-03, 3.7060e-03, 2.4183e-03, 1.5688e-03, 1.2156e-03, 8.8475e-04,
        4.5437e-04, 4.2923e-04, 4.2098e-04, 4.1835e-04, 3.1832e-04, 2.9898e-04,
        2.5654e-04, 2.4501e-04])",False,False
 Square<|im_end|>,square,"['Square', 'square', 'Rectangle', 'Rect', 'rectangle', 'rect', 'S', 'Hex', 'triangle', 'hex', 'tri', 'The', 'A', 'Triangle', 'oct', 's', 'round', 'L', 'd', 'T']","tensor([0.4378, 0.3248, 0.0561, 0.0501, 0.0412, 0.0105, 0.0091, 0.0080, 0.0075,
        0.0050, 0.0040, 0.0040, 0.0026, 0.0022, 0.0022, 0.0020, 0.0019, 0.0016,
        0.0014, 0.0014])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'd', 'tri', 'square', 'arrow', 'rectangle', 'tr', 'hex', 'round', 'ar', 'oct', 'rect', 'cone', 'circle', 't', 'Triangle', 'right', ' triangle', 'none', 'pent']","tensor([9.3053e-01, 2.0467e-02, 1.3903e-02, 9.5131e-03, 6.5805e-03, 4.8259e-03,
        1.7767e-03, 1.6460e-03, 7.7243e-04, 5.5205e-04, 4.8719e-04, 3.7595e-04,
        3.6264e-04, 3.3248e-04, 3.2101e-04, 3.0764e-04, 2.7728e-04, 2.4787e-04,
        2.4504e-04, 2.3683e-04])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'c', 'square', 'oval', 'circ', 'rectangle', 'heart', 'triangle', '圆', 'rounded', 'p', 'd', 'rect', 'cir', 'Round', ' circular', '圆形', 'b', ' circle']","tensor([5.2367e-01, 4.5650e-01, 6.1727e-03, 3.1785e-03, 2.8081e-03, 1.3830e-03,
        9.4414e-04, 7.3128e-04, 5.3694e-04, 2.7835e-04, 2.4933e-04, 2.3576e-04,
        2.2324e-04, 2.2113e-04, 8.4588e-05, 7.6791e-05, 7.4969e-05, 7.1099e-05,
        6.8285e-05, 6.2192e-05])",False,False
 square<|im_end|>,square,"['square', 'rectangle', 'round', 'rect', 'circle', 'triangle', 'oval', 'd', 'heart', 'paper', 'white', 'Square', 'tri', 's', 'half', 'fold', 'hex', 'c', 'none', 'Rectangle']","tensor([7.5337e-01, 1.3178e-01, 5.6755e-02, 1.7782e-02, 1.4961e-02, 7.7493e-03,
        4.2279e-03, 9.1795e-04, 8.0724e-04, 6.2690e-04, 5.8359e-04, 5.5848e-04,
        5.1152e-04, 4.8795e-04, 3.9418e-04, 3.2236e-04, 2.8557e-04, 2.5869e-04,
        2.2257e-04, 1.8807e-04])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'round', 'rect', 'oval', 'circle', 'hex', 'triangle', 'heart', 'oct', 'd', 'Square', 'tri', 's', 'rounded', 'sem', 'half', 'Rectangle', 'ell', 'ob']","tensor([6.8976e-01, 1.7042e-01, 5.3787e-02, 2.4485e-02, 1.9740e-02, 6.6763e-03,
        5.2305e-03, 4.0669e-03, 3.9275e-03, 3.3538e-03, 2.8286e-03, 2.1927e-03,
        1.3077e-03, 7.0026e-04, 5.8491e-04, 5.4478e-04, 5.2460e-04, 4.1418e-04,
        3.5080e-04, 3.1961e-04])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'rectangle', 'tri', 'square', 'flag', 'd', 'rect', 'flags', 'tr', 'cone', ' triangle', 'pent', 'round', 'Triangle', 'k', 'p', 'circle', 's', 't', 'arrow']","tensor([8.4170e-01, 6.6432e-02, 3.1828e-02, 2.6630e-02, 1.0929e-02, 4.8377e-03,
        2.5291e-03, 2.4998e-03, 1.5397e-03, 5.2237e-04, 3.8771e-04, 3.1276e-04,
        3.0021e-04, 2.9943e-04, 2.8628e-04, 2.8121e-04, 2.7161e-04, 2.5676e-04,
        2.4570e-04, 2.4200e-04])",False,True
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'l', 'triangle', 'oval', 'box', 'hex', 'Rectangle', 'd', 'long', 'oct', ' rectangular', 'ob', ' rectangle', 'tri', 'Square', 'round', 'L', 'c']","tensor([8.4105e-01, 1.1657e-01, 2.3597e-02, 3.1179e-03, 2.5217e-03, 1.2941e-03,
        9.2988e-04, 8.1286e-04, 7.1893e-04, 4.2398e-04, 4.0283e-04, 3.9833e-04,
        3.6627e-04, 3.5510e-04, 3.0211e-04, 2.5877e-04, 2.0488e-04, 2.0145e-04,
        1.8694e-04, 1.6400e-04])",False,False
 heart<|im_end|>,heart,"['heart', 'rectangle', 'bone', 'oval', 'round', 'dog', 'square', 'd', 'tag', 'rect', 'hex', 'bell', 'b', 'circle', 'triangle', 'red', ' heart', 'he', 'ell', 'bow']","tensor([8.9422e-01, 1.8531e-02, 1.2964e-02, 1.2035e-02, 1.0832e-02, 6.5582e-03,
        5.7611e-03, 4.7319e-03, 2.8158e-03, 2.5577e-03, 2.1853e-03, 2.1227e-03,
        2.0084e-03, 1.9503e-03, 1.8308e-03, 1.5763e-03, 1.3685e-03, 1.1819e-03,
        7.6152e-04, 6.6413e-04])",False,True
 square<|im_end|>,square,"['square', 'Square', 'rectangle', 'triangle', 'd', 's', 'Rectangle', 'S', 'rect', 'Rect', 'white', 'tri', 'White', 'round', ' square', '-square', 'Triangle', 'D', 'hex', '_square']","tensor([6.5003e-01, 2.9605e-01, 1.2271e-02, 5.9920e-03, 4.6970e-03, 4.6736e-03,
        4.6698e-03, 3.9197e-03, 3.3961e-03, 3.3737e-03, 9.5142e-04, 7.5835e-04,
        7.2670e-04, 6.0345e-04, 4.9735e-04, 4.6406e-04, 4.3865e-04, 3.8204e-04,
        3.6619e-04, 2.4236e-04])",False,True
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'oval', 'round', 'Rectangle', 'hex', ' rectangle', 'triangle', 'd', 'Square', 'oct', ' rectangular', 'ob', 'circle', 'white', 'vertical', 'rounded', 'long', 'box']","tensor([9.2193e-01, 6.3380e-02, 1.1409e-02, 4.0644e-04, 3.2354e-04, 3.1966e-04,
        3.0735e-04, 1.3830e-04, 1.2797e-04, 1.1997e-04, 1.0843e-04, 1.0506e-04,
        8.2969e-05, 8.2824e-05, 6.2208e-05, 4.3781e-05, 3.6663e-05, 2.8271e-05,
        2.3437e-05, 2.3163e-05])",False,False
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'hex', 'triangle', 'gar', 'white', 'round', 'oct', 'oval', 'half', 'tri', 'Rectangle', 'door', 'd', ' rectangular', 'arch', 'rounded', 'circle', 'box']","tensor([6.6632e-01, 2.0611e-01, 6.7506e-02, 5.6132e-03, 5.4772e-03, 5.0065e-03,
        4.0107e-03, 3.9415e-03, 2.8305e-03, 2.3170e-03, 1.8808e-03, 1.4703e-03,
        1.3888e-03, 1.0763e-03, 9.6989e-04, 8.2379e-04, 6.7768e-04, 6.2610e-04,
        6.0248e-04, 5.9767e-04])",False,False
 triangle<|im_end|>,triangle,"['triangle', 'square', 'py', 'tri', 'point', 't', 'hex', 'oct', 'sp', 'round', 'tr', 'rectangle', 'd', 'cone', 'rect', 'c', 'cross', 'pent', 'p', 'clock']","tensor([0.6045, 0.1060, 0.1022, 0.0430, 0.0346, 0.0146, 0.0108, 0.0100, 0.0084,
        0.0079, 0.0064, 0.0052, 0.0050, 0.0036, 0.0030, 0.0017, 0.0014, 0.0012,
        0.0012, 0.0010])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'oval', 'square', 'rectangle', 'white', 'triangle', 'rect', 'circ', 'rounded', 'c', 'heart', 'd', '圆', 'oct', '圆形', 'ob', 'Round', 'plate', 'o']","tensor([5.0197e-01, 3.3556e-01, 8.1618e-02, 6.0510e-02, 1.2342e-02, 1.1834e-03,
        9.0229e-04, 8.1476e-04, 6.5737e-04, 5.3006e-04, 4.6676e-04, 3.9471e-04,
        2.4648e-04, 1.5961e-04, 1.3229e-04, 9.2928e-05, 8.5197e-05, 8.1093e-05,
        8.0452e-05, 7.1475e-05])",False,False
 circle<|im_end|>,square,"['circle', 'round', 'oct', 'rectangle', 'oval', 'd', 'square', 'hex', 'circ', 'triangle', 'c', 'rect', 'rounded', 'don', 'o', 'ob', 'red', 'stop', 'do', 'heart']","tensor([5.3575e-01, 2.3971e-01, 9.9229e-02, 3.9049e-02, 2.7588e-02, 1.7721e-02,
        1.7431e-02, 2.9231e-03, 2.8596e-03, 2.3406e-03, 1.3603e-03, 9.8312e-04,
        9.1142e-04, 7.4765e-04, 5.4753e-04, 5.2956e-04, 3.8527e-04, 3.3835e-04,
        2.4201e-04, 2.2551e-04])",False,False
 round<|im_end|>,heart,"['round', 'heart', 'oval', 'square', 'circle', 'rectangle', 'rect', 'triangle', 'oct', 'd', 'c', 'b', 'hex', 'ob', 'rounded', 'tri', 'half', 'o', 'circ', 'he']","tensor([0.3932, 0.1658, 0.1195, 0.1099, 0.0742, 0.0595, 0.0140, 0.0089, 0.0067,
        0.0066, 0.0033, 0.0028, 0.0026, 0.0018, 0.0017, 0.0015, 0.0012, 0.0009,
        0.0009, 0.0007])",False,False
 heart<|im_end|>,heart,"['heart', 'he', 'Heart', ' heart', 'circle', 'triangle', 'love', 'star', 'd', 'hex', 'rectangle', '心', '-heart', 'round', 'square', 'oval', ' hearts', 'c', 'heat', 'line']","tensor([9.9870e-01, 3.0959e-04, 2.4980e-04, 1.6939e-04, 1.1884e-04, 1.0984e-04,
        2.2961e-05, 1.9831e-05, 1.9232e-05, 1.8488e-05, 1.6321e-05, 1.5898e-05,
        1.0329e-05, 7.9997e-06, 7.4900e-06, 7.3791e-06, 5.0583e-06, 4.5472e-06,
        4.4541e-06, 3.4494e-06])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'd', 'tri', 'tr', 'hex', 'rectangle', 'round', 'square', 'circle', 'oct', 'Triangle', 't', ' triangle', 'cone', 'pent', 'trip', 'p', 'rh', 'arrow', 'red']","tensor([9.4610e-01, 3.6122e-02, 1.0764e-02, 2.5064e-03, 4.3876e-04, 3.8853e-04,
        3.0926e-04, 2.9357e-04, 2.7397e-04, 2.7088e-04, 2.5194e-04, 1.4737e-04,
        1.4115e-04, 1.1945e-04, 1.0073e-04, 5.8892e-05, 5.3511e-05, 4.7667e-05,
        4.7073e-05, 4.5413e-05])",False,True
 octagon<|im_end|>,square,"['oct', 'Square', 'Oct', 'Rectangle', 'Rect', 'Hex', 'square', 'rectangle', 'hex', 'O', 'rect', 'Round', 'd', 'He', 'round', 'D', 'Stop', 'triangle', 'The', 'stop']","tensor([0.3556, 0.1399, 0.0834, 0.0780, 0.0605, 0.0595, 0.0566, 0.0329, 0.0172,
        0.0158, 0.0127, 0.0116, 0.0081, 0.0061, 0.0047, 0.0042, 0.0032, 0.0025,
        0.0022, 0.0014])",False,False
 round<|im_end|>,circle,"['round', 'circle', 'triangle', 'square', 'd', 'heart', 'circ', 'tri', 'c', 'star', 's', 'rectangle', 'oval', 'half', 'cube', 'rect', 'flower', 'Round', 'rounded', 'stars']","tensor([0.5917, 0.1448, 0.0620, 0.0374, 0.0265, 0.0190, 0.0159, 0.0095, 0.0093,
        0.0066, 0.0063, 0.0051, 0.0045, 0.0032, 0.0026, 0.0024, 0.0022, 0.0021,
        0.0019, 0.0014])",False,False
