,ID,N_STENCILS,HUE_INDEX_A,HUE_INDEX_B,HUE_INDEX_C,HUE_INDEX_D,HUE_INDEX_E,HUE_INDEX_F,HUE_INDEX_G,HUE_INDEX_H,HUE_INDEX_I,HUE_INDEX_J,HUE_INDEX_K,HUE_INDEX_L,TARGET_HUE_INDEX,correct_answer,HUE_INDEX_A_sim,HUE_INDEX_B_sim,HUE_INDEX_C_sim,HUE_INDEX_D_sim,HUE_INDEX_E_sim,HUE_INDEX_F_sim,HUE_INDEX_G_sim,HUE_INDEX_H_sim,HUE_INDEX_I_sim,HUE_INDEX_J_sim,HUE_INDEX_K_sim,HUE_INDEX_L_sim
131,0131,4,53,41,9,12,-1,-1,-1,-1,-1,-1,-1,-1,2,C,0.0200000000000001,0.2199999999999999,0.86,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0132,4,92,6,92,25,-1,-1,-1,-1,-1,-1,-1,-1,86,C,0.8800000000000002,0.6,0.8800000000000002,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0133,4,49,62,92,15,-1,-1,-1,-1,-1,-1,-1,-1,37,A,0.76,0.5,0.0999999999999998,0.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0134,4,6,15,70,42,-1,-1,-1,-1,-1,-1,-1,-1,54,D,0.0399999999999999,0.2199999999999999,0.68,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0135,4,42,85,80,26,-1,-1,-1,-1,-1,-1,-1,-1,79,C,0.2599999999999999,0.8800000000000002,0.9800000000000002,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0136,4,71,47,94,82,-1,-1,-1,-1,-1,-1,-1,-1,80,D,0.82,0.3400000000000001,0.7199999999999998,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0137,4,99,69,42,29,-1,-1,-1,-1,-1,-1,-1,-1,61,B,0.2399999999999997,0.84,0.6200000000000001,0.3600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0138,4,58,83,62,71,-1,-1,-1,-1,-1,-1,-1,-1,86,B,0.4399999999999999,0.94,0.52,0.6999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0139,4,67,37,5,29,-1,-1,-1,-1,-1,-1,-1,-1,66,A,0.98,0.4200000000000001,0.2199999999999999,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0140,4,72,79,48,59,-1,-1,-1,-1,-1,-1,-1,-1,87,B,0.7,0.8400000000000003,0.22,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0141,4,38,81,37,9,-1,-1,-1,-1,-1,-1,-1,-1,29,C,0.82,0.0400000000000001,0.84,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0142,4,75,12,67,96,-1,-1,-1,-1,-1,-1,-1,-1,52,C,0.54,0.1999999999999999,0.7,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0143,4,83,3,86,70,-1,-1,-1,-1,-1,-1,-1,-1,33,B,0.0,0.4,0.06,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0144,4,53,1,10,39,-1,-1,-1,-1,-1,-1,-1,-1,49,A,0.92,0.0399999999999999,0.2199999999999999,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0145,4,89,97,44,16,-1,-1,-1,-1,-1,-1,-1,-1,83,A,0.8799999999999999,0.7200000000000002,0.2199999999999999,0.3400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0146,4,78,18,88,8,-1,-1,-1,-1,-1,-1,-1,-1,29,B,0.02,0.7799999999999999,0.18,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0147,4,2,55,12,83,-1,-1,-1,-1,-1,-1,-1,-1,14,C,0.76,0.18,0.96,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0148,4,36,92,68,27,-1,-1,-1,-1,-1,-1,-1,-1,8,B,0.44,0.6799999999999999,0.1999999999999999,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0149,4,81,45,61,99,-1,-1,-1,-1,-1,-1,-1,-1,72,A,0.8199999999999998,0.4600000000000001,0.78,0.4599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0150,4,3,84,15,26,-1,-1,-1,-1,-1,-1,-1,-1,21,D,0.6399999999999999,0.26,0.8799999999999999,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0151,4,93,60,61,0,-1,-1,-1,-1,-1,-1,-1,-1,20,D,0.4600000000000001,0.1999999999999999,0.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0152,4,94,49,93,38,-1,-1,-1,-1,-1,-1,-1,-1,61,B,0.3399999999999997,0.76,0.3599999999999999,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0153,4,29,64,73,13,-1,-1,-1,-1,-1,-1,-1,-1,15,D,0.72,0.02,0.16,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0154,4,86,31,91,48,-1,-1,-1,-1,-1,-1,-1,-1,60,D,0.4799999999999998,0.42,0.3799999999999999,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0155,4,54,60,1,33,-1,-1,-1,-1,-1,-1,-1,-1,61,B,0.8600000000000001,0.98,0.1999999999999999,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0156,4,78,8,35,40,-1,-1,-1,-1,-1,-1,-1,-1,7,B,0.4200000000000001,0.98,0.44,0.3399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0157,4,24,37,31,3,-1,-1,-1,-1,-1,-1,-1,-1,92,D,0.3599999999999999,0.0999999999999998,0.2199999999999998,0.7799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0158,4,47,22,88,23,-1,-1,-1,-1,-1,-1,-1,-1,62,A,0.7,0.1999999999999999,0.48,0.2199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0159,4,34,96,52,81,-1,-1,-1,-1,-1,-1,-1,-1,69,D,0.3,0.4599999999999998,0.6600000000000001,0.7599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0160,4,80,68,37,40,-1,-1,-1,-1,-1,-1,-1,-1,56,B,0.52,0.7599999999999999,0.6200000000000001,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0161,4,38,41,99,53,-1,-1,-1,-1,-1,-1,-1,-1,16,C,0.5599999999999998,0.5,0.6600000000000001,0.2599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0162,4,38,60,55,36,-1,-1,-1,-1,-1,-1,-1,-1,89,B,0.0200000000000001,0.4199999999999998,0.3199999999999998,0.0600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0163,4,10,37,90,24,-1,-1,-1,-1,-1,-1,-1,-1,96,C,0.7200000000000002,0.18,0.8799999999999999,0.4400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0164,4,72,56,69,14,-1,-1,-1,-1,-1,-1,-1,-1,5,D,0.3399999999999999,0.02,0.28,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0165,4,91,20,77,36,-1,-1,-1,-1,-1,-1,-1,-1,0,A,0.8200000000000001,0.6,0.5399999999999999,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0166,4,10,94,79,0,-1,-1,-1,-1,-1,-1,-1,-1,58,C,0.0399999999999999,0.2799999999999999,0.5799999999999998,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0167,4,11,45,77,66,-1,-1,-1,-1,-1,-1,-1,-1,58,D,0.0599999999999999,0.74,0.6200000000000001,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0168,4,20,95,57,95,-1,-1,-1,-1,-1,-1,-1,-1,58,C,0.24,0.26,0.98,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0169,4,3,33,65,57,-1,-1,-1,-1,-1,-1,-1,-1,35,B,0.36,0.96,0.4,0.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0170,4,83,98,85,32,-1,-1,-1,-1,-1,-1,-1,-1,22,D,0.22,0.5200000000000001,0.26,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0171,4,65,5,65,76,-1,-1,-1,-1,-1,-1,-1,-1,10,B,0.0999999999999999,0.9,0.0999999999999999,0.3200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0172,4,99,6,53,5,-1,-1,-1,-1,-1,-1,-1,-1,28,B,0.4200000000000001,0.56,0.4999999999999999,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0173,4,8,97,0,31,-1,-1,-1,-1,-1,-1,-1,-1,63,D,0.0999999999999999,0.3200000000000002,0.26,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0174,4,61,83,70,62,-1,-1,-1,-1,-1,-1,-1,-1,95,B,0.3199999999999999,0.76,0.5,0.3400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0175,4,12,81,32,67,-1,-1,-1,-1,-1,-1,-1,-1,55,D,0.1399999999999999,0.4799999999999998,0.54,0.7599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0176,4,84,91,2,66,-1,-1,-1,-1,-1,-1,-1,-1,38,D,0.0799999999999998,0.06,0.2799999999999999,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0177,4,30,56,32,60,-1,-1,-1,-1,-1,-1,-1,-1,23,A,0.86,0.3399999999999999,0.82,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0178,4,70,17,45,88,-1,-1,-1,-1,-1,-1,-1,-1,37,C,0.3400000000000001,0.5999999999999999,0.8400000000000001,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0179,4,82,59,18,86,-1,-1,-1,-1,-1,-1,-1,-1,51,B,0.38,0.84,0.3399999999999999,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0180,4,77,70,4,0,-1,-1,-1,-1,-1,-1,-1,-1,77,A,1.0,0.8600000000000001,0.4600000000000001,0.5399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0181,4,74,16,32,20,-1,-1,-1,-1,-1,-1,-1,-1,31,C,0.1399999999999999,0.7,0.98,0.7799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0182,4,60,73,81,88,-1,-1,-1,-1,-1,-1,-1,-1,42,A,0.6400000000000001,0.38,0.2199999999999999,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0183,4,50,2,76,48,-1,-1,-1,-1,-1,-1,-1,-1,4,B,0.08,0.96,0.4400000000000003,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0184,4,86,71,36,23,-1,-1,-1,-1,-1,-1,-1,-1,48,C,0.24,0.54,0.7599999999999999,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0185,4,67,43,42,99,-1,-1,-1,-1,-1,-1,-1,-1,58,A,0.82,0.7,0.68,0.1799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0186,4,33,43,49,99,-1,-1,-1,-1,-1,-1,-1,-1,90,D,0.1399999999999999,0.06,0.18,0.8199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0187,4,70,74,40,64,-1,-1,-1,-1,-1,-1,-1,-1,48,C,0.56,0.4799999999999998,0.84,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0188,4,75,1,83,77,-1,-1,-1,-1,-1,-1,-1,-1,57,A,0.6400000000000001,0.1200000000000001,0.48,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0189,4,91,82,66,27,-1,-1,-1,-1,-1,-1,-1,-1,57,C,0.3199999999999999,0.5000000000000002,0.8200000000000001,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0190,4,89,41,44,50,-1,-1,-1,-1,-1,-1,-1,-1,79,A,0.8,0.2399999999999997,0.2999999999999998,0.4199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0191,4,36,57,85,97,-1,-1,-1,-1,-1,-1,-1,-1,66,B,0.4,0.8200000000000001,0.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0192,4,6,59,7,72,-1,-1,-1,-1,-1,-1,-1,-1,32,C,0.48,0.4599999999999999,0.5,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0193,4,22,35,17,78,-1,-1,-1,-1,-1,-1,-1,-1,28,A,0.88,0.86,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0194,4,36,21,73,40,-1,-1,-1,-1,-1,-1,-1,-1,38,D,0.96,0.6599999999999999,0.3,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0195,4,70,30,79,43,-1,-1,-1,-1,-1,-1,-1,-1,31,B,0.22,0.98,0.0399999999999999,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0196,4,55,24,90,11,-1,-1,-1,-1,-1,-1,-1,-1,97,C,0.16,0.4599999999999997,0.8600000000000001,0.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0197,4,6,99,27,52,-1,-1,-1,-1,-1,-1,-1,-1,93,B,0.74,0.8799999999999999,0.3200000000000002,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0198,4,36,81,83,40,-1,-1,-1,-1,-1,-1,-1,-1,10,A,0.48,0.4200000000000001,0.4600000000000001,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0199,4,84,37,25,92,-1,-1,-1,-1,-1,-1,-1,-1,93,D,0.8200000000000001,0.12,0.3600000000000001,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0200,4,77,16,93,25,-1,-1,-1,-1,-1,-1,-1,-1,28,D,0.0200000000000001,0.76,0.3,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0201,4,42,77,42,14,-1,-1,-1,-1,-1,-1,-1,-1,19,D,0.5399999999999999,0.1599999999999999,0.5399999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0202,4,56,96,6,29,-1,-1,-1,-1,-1,-1,-1,-1,51,A,0.9,0.0999999999999998,0.0999999999999999,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0203,4,23,61,37,50,-1,-1,-1,-1,-1,-1,-1,-1,81,B,0.16,0.5999999999999999,0.12,0.3799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0204,4,57,14,42,63,-1,-1,-1,-1,-1,-1,-1,-1,88,D,0.38,0.4800000000000002,0.08,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0205,4,30,74,31,74,-1,-1,-1,-1,-1,-1,-1,-1,66,D,0.28,0.8399999999999997,0.3,0.8399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0206,4,98,10,85,88,-1,-1,-1,-1,-1,-1,-1,-1,91,D,0.8600000000000001,0.6200000000000001,0.8799999999999999,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0207,4,41,7,54,93,-1,-1,-1,-1,-1,-1,-1,-1,76,D,0.2999999999999998,0.3800000000000002,0.5599999999999998,0.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0208,4,69,91,80,45,-1,-1,-1,-1,-1,-1,-1,-1,79,C,0.7999999999999998,0.76,0.9800000000000002,0.3199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0209,4,84,62,3,10,-1,-1,-1,-1,-1,-1,-1,-1,95,C,0.7800000000000002,0.3400000000000001,0.84,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0210,4,25,90,55,56,-1,-1,-1,-1,-1,-1,-1,-1,65,D,0.1999999999999999,0.5,0.8,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0211,4,72,85,92,88,-1,-1,-1,-1,-1,-1,-1,-1,78,A,0.8799999999999999,0.8600000000000001,0.7200000000000002,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0212,4,13,83,37,56,-1,-1,-1,-1,-1,-1,-1,-1,99,A,0.7200000000000002,0.6799999999999999,0.2400000000000001,0.1399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0213,4,93,79,38,84,-1,-1,-1,-1,-1,-1,-1,-1,58,C,0.3,0.5799999999999998,0.6,0.4799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0214,4,21,93,57,90,-1,-1,-1,-1,-1,-1,-1,-1,1,B,0.5999999999999999,0.84,0.1200000000000001,0.7799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0215,4,39,86,49,67,-1,-1,-1,-1,-1,-1,-1,-1,91,B,0.0400000000000001,0.9,0.1599999999999999,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0216,4,23,60,10,24,-1,-1,-1,-1,-1,-1,-1,-1,74,B,0.0200000000000001,0.7199999999999998,0.2800000000000001,1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0217,4,66,49,42,45,-1,-1,-1,-1,-1,-1,-1,-1,55,B,0.78,0.88,0.7400000000000001,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0218,4,77,22,92,16,-1,-1,-1,-1,-1,-1,-1,-1,53,A,0.5200000000000001,0.38,0.22,0.2599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0219,4,46,47,56,56,-1,-1,-1,-1,-1,-1,-1,-1,91,D,0.0999999999999998,0.12,0.2999999999999998,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0220,4,6,72,19,50,-1,-1,-1,-1,-1,-1,-1,-1,76,B,0.4000000000000001,0.9199999999999998,0.1400000000000001,0.4799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0221,4,93,83,74,75,-1,-1,-1,-1,-1,-1,-1,-1,71,C,0.5599999999999998,0.7599999999999999,0.9399999999999996,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0222,4,52,24,1,29,-1,-1,-1,-1,-1,-1,-1,-1,87,C,0.3000000000000001,0.2599999999999999,0.7199999999999998,0.1599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0223,4,36,11,64,21,-1,-1,-1,-1,-1,-1,-1,-1,73,C,0.2599999999999999,0.2400000000000001,0.82,0.0399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0224,4,44,42,75,87,-1,-1,-1,-1,-1,-1,-1,-1,28,B,0.6799999999999999,0.7199999999999999,0.06,0.1799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0225,4,2,7,59,24,-1,-1,-1,-1,-1,-1,-1,-1,89,A,0.7400000000000002,0.6400000000000002,0.3999999999999998,0.3000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0226,4,68,20,8,47,-1,-1,-1,-1,-1,-1,-1,-1,47,D,0.5800000000000001,0.4599999999999998,0.2199999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0227,4,71,17,28,47,-1,-1,-1,-1,-1,-1,-1,-1,61,A,0.8,0.1200000000000001,0.3399999999999999,0.7200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0228,4,87,25,75,6,-1,-1,-1,-1,-1,-1,-1,-1,26,B,0.2199999999999998,0.98,0.0200000000000001,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0229,4,60,9,65,76,-1,-1,-1,-1,-1,-1,-1,-1,40,A,0.6,0.38,0.5,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0230,4,57,50,92,61,-1,-1,-1,-1,-1,-1,-1,-1,59,D,0.96,0.82,0.3400000000000001,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0231,4,17,88,20,32,-1,-1,-1,-1,-1,-1,-1,-1,7,A,0.8,0.6200000000000001,0.74,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0232,4,26,56,2,5,-1,-1,-1,-1,-1,-1,-1,-1,81,C,0.0999999999999999,0.4999999999999999,0.5800000000000002,0.5200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0233,4,16,26,75,85,-1,-1,-1,-1,-1,-1,-1,-1,92,D,0.5199999999999998,0.3199999999999998,0.6600000000000001,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0234,4,79,61,53,60,-1,-1,-1,-1,-1,-1,-1,-1,55,C,0.5199999999999998,0.88,0.96,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0235,4,30,41,35,55,-1,-1,-1,-1,-1,-1,-1,-1,23,A,0.86,0.64,0.76,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0236,4,25,30,88,68,-1,-1,-1,-1,-1,-1,-1,-1,58,D,0.3399999999999999,0.4399999999999999,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0237,4,37,88,74,45,-1,-1,-1,-1,-1,-1,-1,-1,90,B,0.0599999999999999,0.96,0.6800000000000002,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0238,4,7,50,27,40,-1,-1,-1,-1,-1,-1,-1,-1,96,A,0.7800000000000002,0.0799999999999998,0.3800000000000002,0.1200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0239,4,47,78,85,55,-1,-1,-1,-1,-1,-1,-1,-1,34,A,0.74,0.12,0.02,0.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0240,4,38,59,33,38,-1,-1,-1,-1,-1,-1,-1,-1,33,C,0.8999999999999999,0.48,1.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0241,4,9,34,72,80,-1,-1,-1,-1,-1,-1,-1,-1,43,B,0.3199999999999999,0.82,0.4200000000000001,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0242,4,3,6,98,85,-1,-1,-1,-1,-1,-1,-1,-1,16,B,0.74,0.8,0.6399999999999999,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0243,4,54,8,45,30,-1,-1,-1,-1,-1,-1,-1,-1,37,D,0.6600000000000001,0.4199999999999999,0.8400000000000001,0.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0244,4,10,82,24,12,-1,-1,-1,-1,-1,-1,-1,-1,5,A,0.9,0.5399999999999999,0.62,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0245,4,81,57,99,36,-1,-1,-1,-1,-1,-1,-1,-1,51,B,0.3999999999999998,0.8799999999999999,0.0399999999999998,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0246,4,52,74,23,1,-1,-1,-1,-1,-1,-1,-1,-1,18,C,0.3199999999999998,0.1200000000000001,0.9,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0247,4,49,89,87,24,-1,-1,-1,-1,-1,-1,-1,-1,75,C,0.48,0.7199999999999998,0.76,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0248,4,55,21,21,65,-1,-1,-1,-1,-1,-1,-1,-1,64,D,0.82,0.1399999999999999,0.1399999999999999,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0249,4,84,72,94,65,-1,-1,-1,-1,-1,-1,-1,-1,7,C,0.5400000000000003,0.3,0.7400000000000002,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0250,4,48,8,43,55,-1,-1,-1,-1,-1,-1,-1,-1,18,B,0.3999999999999999,0.8,0.4999999999999999,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0251,4,43,0,92,40,-1,-1,-1,-1,-1,-1,-1,-1,59,A,0.68,0.18,0.3400000000000001,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0252,4,81,49,77,35,-1,-1,-1,-1,-1,-1,-1,-1,35,D,0.0799999999999998,0.72,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0253,4,88,45,40,64,-1,-1,-1,-1,-1,-1,-1,-1,34,C,0.08,0.78,0.88,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0254,4,67,32,87,14,-1,-1,-1,-1,-1,-1,-1,-1,62,A,0.9,0.3999999999999999,0.5000000000000002,0.0399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0255,4,78,72,27,69,-1,-1,-1,-1,-1,-1,-1,-1,6,C,0.4399999999999999,0.3199999999999999,0.5800000000000001,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0256,4,9,40,16,89,-1,-1,-1,-1,-1,-1,-1,-1,70,D,0.2199999999999999,0.4,0.08,0.6199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0257,4,99,64,71,30,-1,-1,-1,-1,-1,-1,-1,-1,38,D,0.22,0.48,0.3400000000000001,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0258,4,13,56,51,32,-1,-1,-1,-1,-1,-1,-1,-1,96,A,0.6600000000000001,0.1999999999999998,0.0999999999999998,0.2800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0259,4,51,66,88,7,-1,-1,-1,-1,-1,-1,-1,-1,59,B,0.84,0.8600000000000001,0.4199999999999999,0.0400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0260,4,13,68,48,44,-1,-1,-1,-1,-1,-1,-1,-1,50,C,0.26,0.6399999999999999,0.96,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0261,4,57,11,42,76,-1,-1,-1,-1,-1,-1,-1,-1,74,D,0.6599999999999999,0.2600000000000002,0.3599999999999999,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0262,4,20,88,42,26,-1,-1,-1,-1,-1,-1,-1,-1,61,C,0.18,0.4599999999999998,0.6200000000000001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0263,4,89,41,12,28,-1,-1,-1,-1,-1,-1,-1,-1,36,B,0.0600000000000002,0.9,0.52,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0264,4,97,91,49,37,-1,-1,-1,-1,-1,-1,-1,-1,53,C,0.1200000000000001,0.24,0.92,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
